draft_year,pick,player,season,season_index,ws
2018,10,Mikal Bridges,2021.0,3.0,8.0
2019,50,Jarrell Brantley,2021.0,2.0,0.5
2019,49,Quinndary Weatherspoon,2021.0,2.0,0.1
2019,48,Terance Mann,2021.0,2.0,3.7
2019,6,Jarrett Culver,2021.0,2.0,-0.1
2018,54,Shake Milton,2021.0,3.0,2.8
2018,50,Alize Johnson,2021.0,3.0,0.9
2018,9,Kevin Knox,2021.0,3.0,0.6
2018,8,Collin Sexton,2021.0,3.0,3.5
2020,30,Desmond Bane,2021.0,1.0,2.9
2020,41,Tre Jones,2021.0,1.0,0.4
2020,40,Robert Woodard II,2021.0,1.0,0.0
2020,28,Jaden McDaniels,2021.0,1.0,1.4
2020,27,Udoka Azubuike,2021.0,1.0,0.1
2018,17,Donte DiVincenzo,2021.0,3.0,3.6
2018,7,Wendell Carter Jr.,2021.0,3.0,3.4
2018,6,Mo Bamba,2021.0,3.0,1.8
2018,5,Trae Young,2021.0,3.0,7.2
2019,45,Isaiah Roby,2021.0,2.0,1.3
2019,44,Bol Bol,2021.0,2.0,0.0
2019,3,RJ Barrett,2021.0,2.0,4.1
2019,11,Cameron Johnson,2021.0,2.0,2.6
2019,10,Cam Reddish,2021.0,2.0,0.4
2019,2,Ja Morant,2021.0,2.0,3.2
2019,1,Zion Williamson,2021.0,2.0,8.7
2018,60,Kostas Antetokounmpo,2021.0,3.0,-0.2
2020,5,Isaac Okoro,2021.0,1.0,0.9
2018,12,Miles Bridges,2021.0,3.0,4.2
2017,9,Dennis Smith Jr.,2021.0,4.0,0.6
2017,8,Frank Ntilikina,2021.0,4.0,0.5
2017,15,Justin Jackson,2021.0,4.0,0.2
2018,3,Luka Dončić,2021.0,3.0,7.7
2018,2,Marvin Bagley III,2021.0,3.0,1.4
2018,1,Deandre Ayton,2021.0,3.0,8.4
2019,8,Jaxson Hayes,2021.0,2.0,3.5
2019,7,Coby White,2021.0,2.0,2.4
2019,15,Sekou Doumbouya,2021.0,2.0,-0.2
2019,14,Romeo Langford,2021.0,2.0,0.0
2019,5,Darius Garland,2021.0,2.0,1.2
2019,4,De'Andre Hunter,2021.0,2.0,1.7
2020,1,Anthony Edwards,2021.0,1.0,0.8
2019,46,Talen Horton-Tucker,2021.0,2.0,2.1
2017,14,Bam Adebayo,2021.0,4.0,8.8
2017,13,Donovan Mitchell,2021.0,4.0,6.2
2017,12,Luke Kennard,2021.0,4.0,2.7
2017,19,John Collins,2021.0,4.0,6.7
2017,52,Edmond Sumner,2021.0,4.0,1.4
2017,51,Monte Morris,2021.0,4.0,2.9
2017,49,Vlatko Čančar,2021.0,4.0,0.3
2018,4,Jaren Jackson Jr.,2021.0,3.0,0.7
2017,46,Sterling Brown,2021.0,4.0,1.8
2017,45,Dillon Brooks,2021.0,4.0,1.4
2017,18,T.J. Leaf,2021.0,4.0,0.0
2017,17,D.J. Wilson,2021.0,4.0,0.3
2017,16,Justin Patton,2021.0,4.0,0.4
2017,23,OG Anunoby,2021.0,4.0,3.1
2019,52,Jalen McDaniels,2021.0,2.0,1.2
2019,51,Tremont Waters,2021.0,2.0,0.4
2019,41,Eric Paschall,2021.0,2.0,0.9
2019,40,Justin James,2021.0,2.0,0.1
2019,39,Alen Smailagić,2021.0,2.0,0.0
2019,19,Luka Šamanić,2021.0,2.0,0.1
2019,9,Rui Hachimura,2021.0,2.0,2.1
2019,16,Chuma Okeke,2021.0,2.0,1.3
2019,38,Daniel Gafford,2021.0,2.0,3.5
2019,47,Ignas Brazdeikis,2021.0,2.0,0.1
2019,36,Cody Martin,2021.0,2.0,1.1
2019,35,Didi Louzada,2021.0,2.0,-0.1
2019,34,Bruno Fernando,2021.0,2.0,-0.1
2019,33,Carsen Edwards,2021.0,2.0,0.3
2019,23,Darius Bazley,2021.0,2.0,-0.9
2019,13,Tyler Herro,2021.0,2.0,1.7
2019,12,P.J. Washington,2021.0,2.0,2.7
2017,22,Jarrett Allen,2021.0,4.0,6.4
2017,21,Terrance Ferguson,2021.0,4.0,-0.2
2017,20,Harry Giles,2021.0,4.0,0.5
2017,42,Thomas Bryant,2021.0,4.0,1.0
2017,40,Dwayne Bacon,2021.0,4.0,0.5
2017,48,Sindarius Thornwell,2021.0,4.0,0.0
2017,28,Tony Bradley,2021.0,4.0,2.7
2017,27,Kyle Kuzma,2021.0,4.0,3.3
2019,20,Matisse Thybulle,2021.0,2.0,2.8
2019,43,Jaylen Nowell,2021.0,2.0,0.7
2019,31,Nic Claxton,2021.0,2.0,1.9
2019,30,Kevin Porter Jr.,2021.0,2.0,0.0
2019,29,Keldon Johnson,2021.0,2.0,3.3
2019,28,Jordan Poole,2021.0,2.0,1.9
2019,18,Goga Bitadze,2021.0,2.0,1.5
2019,17,Nickeil Alexander-Walker,2021.0,2.0,0.7
2017,25,Anžejs Pasečņiks,2021.0,4.0,-0.1
2017,33,Wes Iwundu,2021.0,4.0,0.0
2017,37,Semi Ojeleye,2021.0,4.0,1.2
2017,34,Frank Mason III,2021.0,4.0,0.0
2017,44,Damyean Dotson,2021.0,4.0,0.0
2017,43,Isaiah Hartenstein,2021.0,4.0,1.6
2020,35,Xavier Tillman Sr.,2021.0,1.0,2.9
2020,46,CJ Elleby,2021.0,1.0,0.1
2020,52,KJ Martin,2021.0,1.0,2.2
2020,54,Cassius Stanley,2021.0,1.0,-0.1
2020,55,Jay Scrubb,2021.0,1.0,-0.1
2020,56,Grant Riller,2021.0,1.0,0.1
2020,42,Nick Richards,2021.0,1.0,0.0
2020,43,Jahmi'us Ramsey,2021.0,1.0,0.0
2020,60,Sam Merrill,2021.0,1.0,0.5
2020,59,Jalen Harris,2021.0,1.0,0.3
2020,58,Paul Reed,2021.0,1.0,0.6
2020,57,Reggie Perry,2021.0,1.0,0.2
2020,48,Nico Mannion,2021.0,1.0,0.2
2020,57,Reggie Perry,2022.0,2.0,0.2
2020,49,Isaiah Joe,2022.0,2.0,0.4
2019,37,Deividas Sirvydis,2022.0,3.0,-0.1
2019,36,Cody Martin,2022.0,3.0,3.9
2019,26,Dylan Windler,2022.0,3.0,0.8
2019,32,KZ Okpala,2022.0,3.0,0.5
2019,24,Ty Jerome,2022.0,3.0,0.5
2019,25,Nassir Little,2022.0,3.0,1.7
2019,22,Grant Williams,2022.0,3.0,5.1
2020,46,CJ Elleby,2022.0,2.0,0.4
2018,4,Jaren Jackson Jr.,2022.0,4.0,5.4
2018,8,Collin Sexton,2022.0,4.0,-0.1
2018,1,Deandre Ayton,2022.0,4.0,7.3
2018,2,Marvin Bagley III,2022.0,4.0,2.0
2018,3,Luka Dončić,2022.0,4.0,7.6
2018,12,Miles Bridges,2022.0,4.0,7.2
2020,33,Daniel Oturu,2022.0,2.0,0.1
2020,32,Vernon Carey Jr.,2022.0,2.0,0.1
2019,21,Brandon Clarke,2022.0,3.0,6.3
2020,31,Tyrell Terry,2022.0,2.0,0.0
2020,45,Jordan Nwora,2022.0,2.0,0.6
2019,12,P.J. Washington,2022.0,3.0,3.4
2019,14,Romeo Langford,2022.0,3.0,1.3
2019,17,Nickeil Alexander-Walker,2022.0,3.0,0.1
2019,28,Jordan Poole,2022.0,3.0,6.0
2019,18,Goga Bitadze,2022.0,3.0,1.9
2019,16,Chuma Okeke,2022.0,3.0,2.2
2019,20,Matisse Thybulle,2022.0,3.0,3.7
2019,29,Keldon Johnson,2022.0,3.0,4.9
2019,30,Kevin Porter Jr.,2022.0,3.0,0.8
2019,31,Nic Claxton,2022.0,3.0,3.5
2019,42,Admiral Schofield,2022.0,3.0,0.3
2019,43,Jaylen Nowell,2022.0,3.0,2.8
2019,13,Tyler Herro,2022.0,3.0,3.8
2019,23,Darius Bazley,2022.0,3.0,1.8
2019,33,Carsen Edwards,2022.0,3.0,-0.1
2019,34,Bruno Fernando,2022.0,3.0,0.4
2019,35,Didi Louzada,2022.0,3.0,0.0
2019,46,Talen Horton-Tucker,2022.0,3.0,1.1
2019,47,Ignas Brazdeikis,2022.0,3.0,0.5
2019,2,Ja Morant,2022.0,3.0,6.7
2019,3,RJ Barrett,2022.0,3.0,2.3
2018,49,Chimezie Metu,2022.0,4.0,1.5
2020,9,Deni Avdija,2022.0,2.0,2.4
2018,55,Arnoldas Kulboka,2022.0,4.0,0.0
2018,45,Hamidou Diallo,2022.0,4.0,2.1
2018,46,De'Anthony Melton,2022.0,4.0,3.7
2018,47,Svi Mykhailiuk,2022.0,4.0,0.8
2018,36,Mitchell Robinson,2022.0,4.0,8.5
2018,41,Jarred Vanderbilt,2022.0,4.0,6.0
2019,4,De'Andre Hunter,2022.0,3.0,1.1
2019,5,Darius Garland,2022.0,3.0,6.3
2019,44,Bol Bol,2022.0,3.0,0.1
2018,59,George King,2022.0,4.0,-0.1
2019,45,Isaiah Roby,2022.0,3.0,2.9
2020,1,Anthony Edwards,2022.0,2.0,4.3
2019,6,Jarrett Culver,2022.0,3.0,0.1
2019,9,Rui Hachimura,2022.0,3.0,1.4
2019,15,Sekou Doumbouya,2022.0,3.0,0.1
2019,8,Jaxson Hayes,2022.0,3.0,5.1
2019,10,Cam Reddish,2022.0,3.0,1.0
2019,11,Cameron Johnson,2022.0,3.0,5.6
2019,38,Daniel Gafford,2022.0,3.0,6.0
2019,41,Eric Paschall,2022.0,3.0,2.0
2018,43,Justin Jackson,2022.0,4.0,0.0
2019,58,Miye Oni,2022.0,3.0,0.0
2018,48,Keita Bates-Diop,2022.0,4.0,1.6
2018,37,Gary Trent Jr.,2022.0,4.0,5.6
2020,13,Kira Lewis Jr.,2022.0,2.0,-0.1
2018,42,Bruce Brown,2022.0,4.0,4.8
2019,55,Kyle Guy,2022.0,3.0,0.1
2019,7,Coby White,2022.0,3.0,2.4
2019,48,Terance Mann,2022.0,3.0,5.5
2018,54,Shake Milton,2022.0,4.0,1.7
2018,50,Alize Johnson,2022.0,4.0,0.1
2019,49,Quinndary Weatherspoon,2022.0,3.0,0.2
2019,51,Tremont Waters,2022.0,3.0,0.0
2020,5,Isaac Okoro,2022.0,2.0,4.2
2019,52,Jalen McDaniels,2022.0,3.0,1.7
2020,44,Marko Simonovic,2022.0,2.0,0.0
2020,40,Robert Woodard II,2022.0,2.0,-0.1
2020,39,Elijah Hughes,2022.0,2.0,-0.4
2020,54,Cassius Stanley,2022.0,2.0,0.1
2020,50,Skylar Mays,2022.0,2.0,0.3
2020,60,Sam Merrill,2022.0,2.0,0.0
2020,58,Paul Reed,2022.0,2.0,1.3
2020,14,Aaron Nesmith,2022.0,2.0,0.4
2020,18,Josh Green,2022.0,2.0,2.4
2020,25,Immanuel Quickley,2022.0,2.0,4.2
2020,16,Isaiah Stewart,2022.0,2.0,3.4
2018,15,Troy Brown Jr.,2022.0,4.0,1.4
2018,25,Moritz Wagner,2022.0,4.0,2.8
2020,15,Cole Anthony,2022.0,2.0,1.6
2018,14,Michael Porter Jr.,2022.0,4.0,-0.2
2018,21,Grayson Allen,2022.0,4.0,4.2
2020,30,Desmond Bane,2022.0,2.0,7.2
2020,29,Malachi Flynn,2022.0,2.0,1.0
2020,28,Jaden McDaniels,2022.0,2.0,2.4
2018,17,Donte DiVincenzo,2022.0,4.0,0.7
2020,27,Udoka Azubuike,2022.0,2.0,0.6
2018,7,Wendell Carter Jr.,2022.0,4.0,5.0
2018,23,Aaron Holiday,2022.0,4.0,1.5
2018,5,Trae Young,2022.0,4.0,10.0
2018,6,Mo Bamba,2022.0,4.0,4.5
2018,20,Josh Okogie,2022.0,4.0,0.7
2018,19,Kevin Huerter,2022.0,4.0,2.8
2018,18,Lonnie Walker IV,2022.0,4.0,1.2
2018,22,Chandler Hutchison,2022.0,4.0,0.0
2020,12,Tyrese Haliburton,2022.0,2.0,7.0
2018,9,Kevin Knox,2022.0,4.0,0.2
2018,24,Anfernee Simons,2022.0,4.0,1.9
2020,41,Tre Jones,2022.0,2.0,2.9
2020,7,Killian Hayes,2022.0,2.0,0.5
2020,6,Onyeka Okongwu,2022.0,2.0,4.2
2018,27,Robert Williams,2022.0,4.0,9.9
2018,26,Landry Shamet,2022.0,4.0,2.6
2018,35,Melvin Frazier,2022.0,4.0,-0.4
2020,21,Tyrese Maxey,2022.0,2.0,7.3
2020,11,Devin Vassell,2022.0,2.0,3.3
2020,8,Obi Toppin,2022.0,2.0,3.9
2018,32,Jevon Carter,2022.0,4.0,1.2
2018,39,Isaac Bonga,2022.0,4.0,0.1
2020,10,Jalen Smith,2022.0,2.0,2.8
2020,17,Aleksej Pokusevski,2022.0,2.0,0.4
2020,3,LaMelo Ball,2022.0,2.0,5.8
2018,34,Devonte' Graham,2022.0,4.0,2.8
2018,33,Jalen Brunson,2022.0,4.0,7.5
2020,4,Patrick Williams,2022.0,2.0,0.9
2020,37,Vít Krejčí,2022.0,2.0,0.6
2020,38,Saben Lee,2022.0,2.0,0.9
2020,55,Jay Scrubb,2022.0,2.0,0.0
2020,42,Nick Richards,2022.0,2.0,1.0
2020,53,Cassius Winston,2022.0,2.0,0.0
2020,52,KJ Martin,2022.0,2.0,2.9
2020,23,Leandro Bolmaro,2022.0,2.0,0.0
2018,10,Mikal Bridges,2022.0,4.0,8.9
2020,24,R.J. Hampton,2022.0,2.0,-0.2
2018,11,Shai Gilgeous-Alexander,2022.0,4.0,4.6
2020,22,Zeke Nnaji,2022.0,2.0,1.8
2020,34,Théo Maledon,2022.0,2.0,0.3
2020,26,Payton Pritchard,2022.0,2.0,3.1
2020,35,Xavier Tillman Sr.,2022.0,2.0,1.8
2020,19,Saddiq Bey,2022.0,2.0,4.0
2020,20,Precious Achiuwa,2022.0,2.0,2.5
2020,43,Jahmi'us Ramsey,2022.0,2.0,-0.1
2019,6,Jarrett Culver,2023.0,4.0,0.0
2019,48,Terance Mann,2023.0,4.0,4.3
2019,7,Coby White,2023.0,4.0,3.1
2019,50,Jarrell Brantley,2023.0,4.0,0.1
2020,5,Isaac Okoro,2023.0,3.0,4.2
2019,3,RJ Barrett,2023.0,4.0,2.2
2019,5,Darius Garland,2023.0,4.0,7.6
2019,46,Talen Horton-Tucker,2023.0,4.0,0.8
2020,1,Anthony Edwards,2023.0,3.0,3.8
2019,4,De'Andre Hunter,2023.0,4.0,2.5
2019,45,Isaiah Roby,2023.0,4.0,-0.1
2019,44,Bol Bol,2023.0,4.0,2.3
2019,11,Cameron Johnson,2023.0,4.0,3.5
2019,19,Luka Šamanić,2023.0,4.0,0.2
2019,52,Jalen McDaniels,2023.0,4.0,2.7
2019,43,Jaylen Nowell,2023.0,4.0,1.2
2019,21,Brandon Clarke,2023.0,4.0,4.5
2020,34,Théo Maledon,2023.0,3.0,0.8
2019,28,Jordan Poole,2023.0,4.0,3.2
2019,30,Kevin Porter Jr.,2023.0,4.0,2.9
2019,31,Nic Claxton,2023.0,4.0,9.2
2019,29,Keldon Johnson,2023.0,4.0,1.3
2019,18,Goga Bitadze,2023.0,4.0,1.3
2020,49,Isaiah Joe,2023.0,3.0,3.8
2019,26,Dylan Windler,2023.0,4.0,0.0
2019,27,Mfiondu Kabengele,2023.0,4.0,0.1
2020,32,Vernon Carey Jr.,2023.0,3.0,0.0
2019,25,Nassir Little,2023.0,4.0,0.7
2019,32,KZ Okpala,2023.0,4.0,0.3
2019,23,Darius Bazley,2023.0,4.0,1.0
2019,22,Grant Williams,2023.0,4.0,4.4
2019,16,Chuma Okeke,2023.0,4.0,0.7
2019,8,Jaxson Hayes,2023.0,4.0,1.5
2019,10,Cam Reddish,2023.0,4.0,0.9
2019,9,Rui Hachimura,2023.0,4.0,1.8
2019,38,Daniel Gafford,2023.0,4.0,6.1
2019,42,Admiral Schofield,2023.0,4.0,0.8
2019,20,Matisse Thybulle,2023.0,4.0,2.1
2019,1,Zion Williamson,2023.0,4.0,3.6
2019,2,Ja Morant,2023.0,4.0,6.0
2019,17,Nickeil Alexander-Walker,2023.0,4.0,1.1
2019,36,Cody Martin,2023.0,4.0,0.1
2019,34,Bruno Fernando,2023.0,4.0,0.9
2019,24,Ty Jerome,2023.0,4.0,2.1
2019,14,Romeo Langford,2023.0,4.0,0.5
2019,13,Tyler Herro,2023.0,4.0,3.5
2019,12,P.J. Washington,2023.0,4.0,2.6
2020,6,Onyeka Okongwu,2023.0,3.0,7.1
2020,9,Deni Avdija,2023.0,3.0,2.3
2020,20,Precious Achiuwa,2023.0,3.0,2.2
2020,29,Malachi Flynn,2023.0,3.0,0.5
2020,16,Isaiah Stewart,2023.0,3.0,2.0
2020,26,Payton Pritchard,2023.0,3.0,0.6
2020,30,Desmond Bane,2023.0,3.0,5.8
2020,22,Zeke Nnaji,2023.0,3.0,1.6
2020,41,Tre Jones,2023.0,3.0,3.4
2020,27,Udoka Azubuike,2023.0,3.0,1.0
2020,17,Aleksej Pokusevski,2023.0,3.0,1.0
2020,14,Aaron Nesmith,2023.0,3.0,2.0
2020,21,Tyrese Maxey,2023.0,3.0,5.4
2020,12,Tyrese Haliburton,2023.0,3.0,7.6
2020,11,Devin Vassell,2023.0,3.0,1.2
2020,10,Jalen Smith,2023.0,3.0,2.3
2020,7,Killian Hayes,2023.0,3.0,-0.5
2020,8,Obi Toppin,2023.0,3.0,2.1
2020,13,Kira Lewis Jr.,2023.0,3.0,0.6
2020,2,James Wiseman,2023.0,3.0,1.4
2020,3,LaMelo Ball,2023.0,3.0,1.8
2020,4,Patrick Williams,2023.0,3.0,3.5
2020,15,Cole Anthony,2023.0,3.0,3.7
2020,28,Jaden McDaniels,2023.0,3.0,4.4
2020,24,R.J. Hampton,2023.0,3.0,0.7
2020,25,Immanuel Quickley,2023.0,3.0,6.7
2020,45,Jordan Nwora,2023.0,3.0,1.5
2020,44,Marko Simonovic,2023.0,3.0,0.0
2020,18,Josh Green,2023.0,3.0,2.6
2020,19,Saddiq Bey,2023.0,3.0,3.9
2020,23,Leandro Bolmaro,2023.0,3.0,-0.3
2020,35,Xavier Tillman Sr.,2023.0,3.0,4.2
2020,52,KJ Martin,2023.0,3.0,4.9
2020,50,Skylar Mays,2023.0,3.0,0.7
2020,42,Nick Richards,2023.0,3.0,4.2
2020,55,Jay Scrubb,2023.0,3.0,0.1
2020,37,Vít Krejčí,2023.0,3.0,0.1
2020,38,Saben Lee,2023.0,3.0,0.7
2020,60,Sam Merrill,2023.0,3.0,0.2
2020,58,Paul Reed,2023.0,3.0,2.8
2020,58,Paul Reed,2024.0,4.0,5.1
2020,37,Vít Krejčí,2024.0,4.0,0.6
2020,38,Saben Lee,2024.0,4.0,0.4
2020,50,Skylar Mays,2024.0,4.0,0.4
2020,52,KJ Martin,2024.0,4.0,1.1
2020,42,Nick Richards,2024.0,4.0,5.1
2020,43,Jahmi'us Ramsey,2024.0,4.0,0.1
2020,45,Jordan Nwora,2024.0,4.0,0.5
2020,22,Zeke Nnaji,2024.0,4.0,1.2
2020,24,R.J. Hampton,2024.0,4.0,-0.1
2020,25,Immanuel Quickley,2024.0,4.0,4.7
2020,35,Xavier Tillman Sr.,2024.0,4.0,1.4
2020,18,Josh Green,2024.0,4.0,2.2
2020,19,Saddiq Bey,2024.0,4.0,3.5
2020,20,Precious Achiuwa,2024.0,4.0,3.4
2020,14,Aaron Nesmith,2024.0,4.0,4.1
2020,15,Cole Anthony,2024.0,4.0,3.6
2020,16,Isaiah Stewart,2024.0,4.0,1.7
2020,26,Payton Pritchard,2024.0,4.0,6.1
2020,27,Udoka Azubuike,2024.0,4.0,0.2
2020,28,Jaden McDaniels,2024.0,4.0,3.4
2020,29,Malachi Flynn,2024.0,4.0,0.5
2020,10,Jalen Smith,2024.0,4.0,4.0
2020,11,Devin Vassell,2024.0,4.0,3.6
2020,12,Tyrese Haliburton,2024.0,4.0,9.0
2020,21,Tyrese Maxey,2024.0,4.0,8.1
2020,6,Onyeka Okongwu,2024.0,4.0,4.5
2020,7,Killian Hayes,2024.0,4.0,0.7
2020,8,Obi Toppin,2024.0,4.0,4.8
2020,17,Aleksej Pokusevski,2024.0,4.0,0.4
2020,2,James Wiseman,2024.0,4.0,2.1
2020,3,LaMelo Ball,2024.0,4.0,1.1
2020,4,Patrick Williams,2024.0,4.0,1.2
2020,13,Kira Lewis Jr.,2024.0,4.0,0.0
2020,9,Deni Avdija,2024.0,4.0,3.2
2020,1,Anthony Edwards,2024.0,4.0,7.5
2020,5,Isaac Okoro,2024.0,4.0,4.2
2020,41,Tre Jones,2024.0,4.0,4.9
2020,30,Desmond Bane,2024.0,4.0,3.1
2020,34,Théo Maledon,2024.0,4.0,-0.5
2020,49,Isaiah Joe,2024.0,4.0,3.5
2020,60,Sam Merrill,2024.0,4.0,2.8
